timestamp,breathing_waveform
1630679644522,7320955
1630679644562,7332689
1630679644602,7331541
1630679644642,7329247
1630679644682,7331333
1630679644722,7331228
1630679644762,7331228
1630679644802,7336026
1630679644842,7342389
1630679644882,7343431
1630679644922,7340615
1630679644962,7351775
1630679645002,7370497
1630679645042,7369663
1630679645082,7365386
1630679645122,7363874
1630679645162,7366534
1630679645202,7364552
1630679645242,7360223
1630679645282,7358137
1630679645322,7358033
1630679645362,7348386
1630679645402,7341658
1630679645442,7345465
1630679645482,7344318
1630679645522,7344057
1630679645562,7342806
1630679645602,7337904
1630679645642,7333419
1630679645682,7332011
1630679645722,7330968
1630679645762,7328204
1630679645802,7322728
1630679645842,7321581
1630679645882,7323823
1630679645922,7326222
1630679645962,7324293
1630679646002,7327369
1630679646042,7333523
1630679646082,7339260
1630679646122,7339938
1630679646162,7342389
1630679646202,7346404
1630679646242,7349533
1630679646282,7348281
1630679646322,7348281
1630679646362,7349272
1630679646402,7349637
1630679646442,7347134
1630679646482,7352975
1630679646522,7355791
1630679646562,7329977
1630679646602,7324397
1630679646642,7361996
1630679646682,7340928
1630679646722,7340355
1630679646762,7336809
1630679646802,7336704
1630679646842,7335087
1630679646882,7329612
1630679646922,7323354
1630679646962,7319599
1630679647002,7319443
1630679647042,7316470
1630679647082,7316314
1630679647122,7320851
1630679647162,7328725
1630679647202,7331333
1630679647242,7331698
1630679647282,7328621
1630679647322,7327734
1630679647362,7327213
1630679647402,7325283
1630679647442,7325544
1630679647482,7328621
1630679647522,7333575
1630679647562,7335922
1630679647602,7332219
1630679647642,7338842
1630679647682,7346404
1630679647722,7343901
1630679647762,7351880
1630679647802,7354174
1630679647842,7351515
1630679647882,7347030
1630679647922,7345205
1630679647962,7345048
1630679648002,7347238
1630679648042,7343119
1630679648082,7337747
1630679648122,7330759
1630679648162,7326014
1630679648202,7323198
1630679648242,7319964
1630679648282,7318087
1630679648322,7319495
1630679648362,7320590
1630679648402,7319130
1630679648442,7318713
1630679648482,7320277
1630679648522,7322415
1630679648562,7324501
1630679648602,7325127
1630679648642,7325596
1630679648682,7326014
1630679648722,7327682
1630679648762,7330863
1630679648802,7331750
1630679648842,7332324
1630679648882,7336965
1630679648922,7340824
1630679648962,7343171
1630679649002,7343171
1630679649042,7342076
1630679649082,7340303
1630679649122,7338842
1630679649162,7337956
1630679649202,7337226
1630679649242,7336913
1630679649282,7334410
1630679649322,7329873
1630679649362,7326848
1630679649402,7325075
1630679649442,7322467
1630679649482,7323563
1630679649522,7323510
1630679649562,7324188
1630679649602,7324814
1630679649642,7323823
1630679649682,7322937
1630679649722,7321529
1630679649762,7318661
1630679649802,7317565
1630679649842,7317409
1630679649882,7316731
1630679649922,7317044
1630679649962,7318347
1630679650002,7320173
1630679650042,7320016
1630679650082,7317461
1630679650122,7322885
1630679650162,7330394
1630679650202,7331333
1630679650242,7330394
1630679650282,7331124
1630679650322,7335922
1630679650362,7343692
1630679650402,7347395
1630679650442,7353653
1630679650482,7357929
1630679650522,7357877
1630679650562,7353601
1630679650602,7349011
1630679650642,7347186
1630679650682,7346613
1630679650722,7351462
1630679650762,7359285
1630679650802,7365647
1630679650842,7360484
1630679650882,7353340
1630679650922,7349324
1630679650962,7346456
1630679651002,7344422
1630679651042,7344370
1630679651082,7346508
1630679651122,7347134
1630679651162,7341502
1630679651202,7340824
1630679651242,7343431
1630679651282,7343014
1630679651322,7337956
1630679651362,7332949
1630679651402,7329716
1630679651442,7327161
1630679651482,7327839
1630679651522,7327057
1630679651562,7329195
1630679651602,7327630
1630679651642,7326900
1630679651682,7326692
1630679651722,7325805
1630679651762,7324971
1630679651802,7324918
1630679651842,7326170
1630679651882,7326222
1630679651922,7327474
1630679651962,7329403
1630679652002,7332585
1630679652042,7334566
1630679652082,7336548
1630679652122,7337434
1630679652162,7337591
1630679652202,7339677
1630679652242,7339572
1630679652282,7340772
1630679652322,7340355
1630679652362,7339781
1630679652402,7338999
1630679652442,7336548
1630679652482,7334410
1630679652522,7335192
1630679652562,7336913
1630679652602,7342545
1630679652642,7349481
1630679652682,7354748
1630679652722,7358398
1630679652762,7361736
1630679652802,7363926
1630679652842,7367994
1630679652882,7370758
1630679652922,7375086
1630679652962,7376338
1630679653002,7376963
1630679653042,7380144
1630679653082,7382961
1630679653122,7388854
1630679653162,7398866
1630679653202,7398762
1630679653242,7391513
1630679653282,7383587
1630679653322,7379102
1630679653362,7376234
1630679653402,7375712
1630679653442,7375138
1630679653482,7373522
1630679653522,7371018
1630679653562,7368672
1630679653602,7366742
1630679653642,7366221
1630679653682,7366377
1630679653722,7365751
1630679653762,7365282
1630679653802,7364969
1630679653842,7364917
1630679653882,7363509
1630679653922,7363665
1630679653962,7362049
1630679654002,7362205
1630679654042,7362257
1630679654082,7365282
1630679654122,7370393
1630679654162,7375242
1630679654202,7377798
1630679654242,7381761
1630679654282,7386246
1630679654322,7388593
1630679654362,7391252
1630679654402,7393808
1630679654442,7395007
1630679654482,7398397
1630679654522,7400483
1630679654562,7401891
1630679654602,7402986
1630679654642,7404133
1630679654682,7402725
1630679654722,7402517
1630679654762,7400170
1630679654802,7397927
1630679654842,7395111
1630679654882,7391930
1630679654922,7388123
1630679654962,7386246
1630679655002,7385412
1630679655042,7383795
1630679655082,7382387
1630679655122,7381657
1630679655162,7380093
1630679655202,7379414
1630679655242,7378163
1630679655282,7376963
1630679655322,7375242
1630679655362,7374147
1630679655402,7371801
1630679655442,7370862
1630679655482,7370340
1630679655522,7369558
1630679655562,7368098
1630679655602,7366429
1630679655642,7365855
1630679655682,7364343
1630679655722,7364187
1630679655762,7363770
1630679655802,7363144
1630679655842,7363300
1630679655882,7365334
1630679655922,7366377
1630679655962,7368202
1630679656002,7370236
1630679656042,7372479
1630679656082,7376181
1630679656122,7378006
1630679656162,7381292
1630679656202,7384682
1630679656242,7387967
1630679656282,7390262
1630679656322,7392973
1630679656362,7396572
1630679656402,7398658
1630679656442,7400587
1630679656482,7403194
1630679656522,7402829
1630679656562,7399753
1630679656602,7397980
1630679656642,7394694
1630679656682,7392243
1630679656722,7389636
1630679656762,7387915
1630679656802,7386611
1630679656842,7384838
1630679656882,7383274
1630679656922,7381448
1630679656962,7380040
1630679657002,7377850
1630679657042,7376651
1630679657082,7374669
1630679657122,7373104
1630679657162,7371905
1630679657202,7370653
1630679657242,7370028
1630679657282,7368046
1630679657322,7367368
1630679657362,7365699
1630679657402,7366273
1630679657442,7367212
1630679657482,7368255
1630679657522,7370601
1630679657562,7374147
1630679657602,7375868
1630679657642,7378685
1630679657682,7382283
1630679657722,7384995
1630679657762,7387289
1630679657802,7391096
1630679657842,7393651
1630679657882,7397197
1630679657922,7400066
1630679657962,7402151
1630679658002,7405489
1630679658042,7408566
1630679658082,7408149
1630679658122,7407002
1630679658162,7403299
1630679658202,7399961
1630679658242,7397719
1630679658282,7395529
1630679658322,7393703
1630679658362,7391722
1630679658402,7390209
1630679658442,7388697
1630679658482,7385516
1630679658522,7384473
1630679658562,7381709
1630679658602,7380197
1630679658642,7378371
1630679658682,7377068
1630679658722,7374408
1630679658762,7372687
1630679658802,7371644
1630679658842,7370184
1630679658882,7368776
1630679658922,7367785
1630679658962,7366638
1630679659002,7367107
1630679659042,7367577
1630679659082,7368463
1630679659122,7370497
1630679659162,7373104
1630679659202,7373782
1630679659242,7376390
1630679659282,7379310
1630679659322,7380562
1630679659362,7384056
1630679659402,7387446
1630679659442,7390418
1630679659482,7391722
1630679659522,7392713
1630679659562,7393338
1630679659602,7393234
1630679659642,7392973
1630679659682,7392973
1630679659722,7392400
1630679659762,7392348
1630679659802,7390783
1630679659842,7389897
1630679659882,7389688
1630679659922,7387080
1630679659962,7385777
1630679660002,7383847
1630679660042,7382804
1630679660082,7381657
1630679660122,7380249
1630679660162,7378945
1630679660202,7377433
1630679660242,7376546
1630679660282,7373730
1630679660322,7372896
1630679660362,7371279
1630679660402,7369506
1630679660442,7367629
1630679660482,7366064
1630679660522,7365595
1630679660562,7364083
1630679660602,7362257
1630679660642,7361371
1630679660682,7360432
1630679660722,7360693
1630679660762,7361945
1630679660802,7363770
1630679660842,7366377
1630679660882,7368515
1630679660922,7370810
1630679660962,7374095
1630679661002,7377172
1630679661042,7380249
1630679661082,7384212
1630679661122,7387237
1630679661162,7390418
1630679661202,7393703
1630679661242,7395424
1630679661282,7397249
1630679661322,7400900
1630679661362,7402308
1630679661402,7404394
1630679661442,7404081
1630679661482,7402777
1630679661522,7400274
1630679661562,7398136
1630679661602,7394590
1630679661642,7391670
1630679661682,7389323
1630679661722,7388332
1630679661762,7385255
1630679661802,7385881
1630679661842,7386194
1630679661882,7384890
1630679661922,7384317
1630679661962,7383534
1630679662002,7381866
1630679662042,7379884
1630679662082,7376859
1630679662122,7372374
1630679662162,7366794
1630679662202,7361214
1630679662242,7356417
1630679662282,7352401
1630679662322,7350367
1630679662362,7349689
1630679662402,7349950
1630679662442,7352505
1630679662482,7355113
1630679662522,7358711
1630679662562,7363665
1630679662602,7367212
1630679662642,7368463
1630679662682,7370706
1630679662722,7373157
1630679662762,7378893
1630679662802,7388332
1630679662842,7398553
1630679662882,7407053
1630679662922,7409087
1630679662962,7408201
1630679663002,7406688
1630679663042,7406532
1630679663082,7409400
1630679663122,7413364
1630679663162,7415815
1630679663202,7417379
1630679663242,7417118
1630679663282,7416075
1630679663322,7416910
1630679663362,7419622
1630679663402,7421082
1630679663442,7424836
1630679663482,7430208
1630679663522,7436935
1630679663562,7445279
1630679663602,7451381
1630679663642,7453206
1630679663682,7446374
1630679663722,7441264
1630679663762,7436153
1630679663802,7434328
1630679663842,7429791
1630679663882,7423898
1630679663922,7419674
1630679663962,7417692
1630679664002,7414876
1630679664042,7411904
1630679664082,7410026
1630679664122,7409818
1630679664162,7409870
1630679664202,7408410
1630679664242,7408305
1630679664282,7407419
1630679664322,7404916
1630679664362,7402725
1630679664402,7402100
1630679664442,7398970
1630679664482,7397771
1630679664522,7396937
1630679664562,7396154
1630679664602,7395476
1630679664642,7395529
1630679664682,7393912
1630679664722,7392452
1630679664762,7391096
1630679664802,7390209
1630679664842,7389062
1630679664882,7387967
1630679664922,7387080
1630679664962,7386246
1630679665002,7385568
1630679665042,7383378
1630679665082,7382491
1630679665122,7380979
1630679665162,7379832
1630679665202,7378789
1630679665242,7378371
1630679665282,7377746
1630679665322,7377642
1630679665362,7376963
1630679665402,7377954
1630679665442,7378059
1630679665482,7378111
1630679665522,7378371
1630679665562,7379102
1630679665602,7378476
1630679665642,7379154
1630679665682,7378945
1630679665722,7379154
1630679665762,7378945
1630679665802,7378945
1630679665842,7378059
1630679665882,7377537
1630679665922,7376755
1630679665962,7376703
1630679666002,7376859
1630679666042,7376598
1630679666082,7377120
1630679666122,7377276
1630679666162,7378111
1630679666202,7378267
1630679666242,7378893
1630679666282,7380927
1630679666322,7383065
1630679666362,7384786
1630679666402,7387446
1630679666442,7389949
1630679666482,7392295
1630679666522,7395164
1630679666562,7398188
1630679666602,7400692
1630679666642,7403455
1630679666682,7404185
1630679666722,7406271
1630679666762,7407940
1630679666802,7407210
1630679666842,7405228
1630679666882,7402569
1630679666922,7400222
1630679666962,7397041
1630679667002,7395111
1630679667042,7393547
1630679667082,7392139
1630679667122,7389688
1630679667162,7388280
1630679667202,7386507
1630679667242,7385099
1630679667282,7384473
1630679667322,7382283
1630679667362,7380249
1630679667402,7379154
1630679667442,7378006
1630679667482,7375920
1630679667522,7374252
1630679667562,7372426
1630679667602,7371592
1630679667642,7370706
1630679667682,7369350
1630679667722,7368672
1630679667762,7368150
1630679667802,7368202
1630679667842,7369193
1630679667882,7371227
1630679667922,7373887
1630679667962,7376129
1630679668002,7377954
1630679668042,7381083
1630679668082,7383482
1630679668122,7384577
1630679668162,7387237
1630679668202,7388645
1630679668242,7390887
1630679668282,7394433
1630679668322,7397093
1630679668362,7399127
1630679668402,7402100
1630679668442,7404968
1630679668482,7406636
1630679668522,7408618
1630679668562,7408149
1630679668602,7407210
1630679668642,7406115
1630679668682,7404498
1630679668722,7402777
1630679668762,7399753
1630679668802,7398397
1630679668842,7397197
1630679668882,7394955
1630679668922,7392504
1630679668962,7391096
1630679669002,7388697
1630679669042,7387446
1630679669082,7386090
1630679669122,7384786
1630679669162,7382126
1630679669202,7381605
1630679669242,7380614
1630679669282,7378267
1630679669322,7377120
1630679669362,7374565
1630679669402,7373209
1630679669442,7372009
1630679669482,7370914
1630679669522,7369298
1630679669562,7368046
1630679669602,7367942
1630679669642,7367003
1630679669682,7366690
1630679669722,7366951
1630679669762,7368776
1630679669802,7371279
1630679669842,7373834
1630679669882,7375660
1630679669922,7379050
1630679669962,7380979
1630679670002,7384473
1630679670042,7386194
1630679670082,7388280
1630679670122,7390939
1630679670162,7392504
1630679670202,7395111
1630679670242,7397562
1630679670282,7400483
1630679670322,7402151
1630679670362,7404029
1630679670402,7406845
1630679670442,7407419
1630679670482,7406741
1630679670522,7404759
1630679670562,7401578
1630679670602,7399284
1630679670642,7397302
1630679670682,7395268
1630679670722,7392400
1630679670762,7390522
1630679670802,7389271
1630679670842,7387863
1630679670882,7385777
1630679670922,7384264
1630679670962,7382335
1630679671002,7381970
1630679671042,7379779
1630679671082,7378736
1630679671122,7377746
1630679671162,7376234
1630679671202,7375608
1630679671242,7374512
1630679671282,7372531
1630679671322,7371383
1630679671362,7369871
1630679671402,7369558
1630679671442,7368515
1630679671482,7367159
1630679671522,7366951
1630679671562,7366794
1630679671602,7366794
1630679671642,7367785
1630679671682,7368567
1630679671722,7370393
1630679671762,7371696
1630679671802,7373417
1630679671842,7376442
1630679671882,7378476
1630679671922,7379467
1630679671962,7381970
1630679672002,7384577
1630679672042,7386194
1630679672082,7388488
1630679672122,7390627
1630679672162,7393286
1630679672202,7395476
1630679672242,7398345
1630679672282,7401474
1630679672322,7403299
1630679672362,7404237
1630679672402,7403299
1630679672442,7401735
1630679672482,7398397
1630679672522,7396050
1630679672562,7393860
1630679672602,7392504
1630679672642,7390992
1630679672682,7388697
1630679672722,7388176
1630679672762,7385777
1630679672802,7384838
1630679672842,7382230
1630679672882,7380718
1630679672922,7380197
1630679672962,7378789
1630679673002,7377798
1630679673042,7376546
1630679673082,7374721
1630679673122,7374617
1630679673162,7373730
1630679673202,7372009
1630679673242,7371018
1630679673282,7369923
1630679673322,7368098
1630679673362,7367472
1630679673402,7366847
1630679673442,7366273
1630679673482,7366325
1630679673522,7366951
1630679673562,7368567
1630679673602,7370549
1630679673642,7373209
1630679673682,7375190
1630679673722,7377693
1630679673762,7379623
1630679673802,7382022
1630679673842,7383743
1630679673882,7386037
1630679673922,7388280
1630679673962,7391617
1630679674002,7393808
1630679674042,7395894
1630679674082,7397823
1630679674122,7401526
1630679674162,7403299
1630679674202,7405802
1630679674242,7405959
1630679674282,7405854
1630679674322,7404968
1630679674362,7402777
1630679674402,7400274
1630679674442,7398501
1630679674482,7396259
1630679674522,7393599
1630679674562,7391722
1630679674602,7389271
1630679674642,7387602
1630679674682,7384942
1630679674722,7383326
1630679674762,7381396
1630679674802,7380301
1630679674842,7379258
1630679674882,7377642
1630679674922,7376285
1630679674962,7375034
1630679675002,7372635
1630679675042,7371696
1630679675082,7369871
1630679675122,7368776
1630679675162,7367212
1630679675202,7366377
1630679675242,7366377
1630679675282,7365751
1630679675322,7365699
1630679675362,7366690
1630679675402,7368567
1630679675442,7369402
1630679675482,7370706
1630679675522,7372374
1630679675562,7375242
1630679675602,7377016
1630679675642,7379102
1630679675682,7382387
1630679675722,7384160
1630679675762,7385568
1630679675802,7388906
1630679675842,7391200
1630679675882,7393756
1630679675922,7395894
1630679675962,7398866
1630679676002,7401578
1630679676042,7403351
1630679676082,7404551
1630679676122,7404394
1630679676162,7401578
1630679676202,7399023
1630679676242,7396728
1630679676282,7396624
1630679676322,7394903
1630679676362,7394486
1630679676402,7392556
1630679676442,7391774
1630679676482,7389844
1630679676522,7387654
1630679676562,7386454
1630679676602,7385464
1630679676642,7384682
1630679676682,7383795
1630679676722,7381970
1630679676762,7380979
1630679676802,7378371
1630679676842,7377381
1630679676882,7376285
1630679676922,7374930
1630679676962,7372791
1630679677002,7371957
1630679677042,7371592
1630679677082,7370653
1630679677122,7368932
1630679677162,7368150
1630679677202,7367733
1630679677242,7369037
1630679677282,7370393
1630679677322,7372009
1630679677362,7373782
1630679677402,7375138
1630679677442,7376859
1630679677482,7379414
1630679677522,7382283
1630679677562,7384003
1630679677602,7386246
1630679677642,7387915
1630679677682,7389844
1630679677722,7392973
1630679677762,7396050
1630679677802,7397354
1630679677842,7399753
1630679677882,7400743
1630679677922,7403925
1630679677962,7405333
1630679678002,7405802
1630679678042,7404237
1630679678082,7402204
1630679678122,7400796
1630679678162,7397980
1630679678202,7396154
1630679678242,7393912
1630679678282,7392608
1630679678322,7390262
1630679678362,7388541
1630679678402,7387028
1630679678442,7384525
1630679678482,7381866
1630679678522,7381136
1630679678562,7379519
1630679678602,7378789
1630679678642,7377902
1630679678682,7376859
1630679678722,7375764
1630679678762,7375034
1630679678802,7372844
1630679678842,7371957
1630679678882,7370028
1630679678922,7369558
1630679678962,7368567
1630679679002,7367681
1630679679042,7367577
1630679679082,7366273
1630679679122,7365960
1630679679162,7366325
1630679679202,7366847
1630679679242,7368255
1630679679282,7369089
1630679679322,7370758
1630679679362,7372114
1630679679402,7374982
1630679679442,7376807
1630679679482,7380353
1630679679522,7381918
1630679679562,7384734
1630679679602,7386976
1630679679642,7389271
1630679679682,7392452
1630679679722,7394173
1630679679762,7396154
1630679679802,7397667
1630679679842,7399179
1630679679882,7401474
1630679679922,7402308
1630679679962,7402621
1630679680002,7400274
1630679680042,7397927
1630679680082,7396102
1630679680122,7394381
1630679680162,7391878
1630679680202,7390470
1630679680242,7387706
1630679680282,7385725
1630679680322,7384525
1630679680362,7383795
1630679680402,7382022
1630679680442,7380718
1630679680482,7379727
1630679680522,7378267
1630679680562,7376807
1630679680602,7374930
1630679680642,7373417
1630679680682,7371853
1630679680722,7371123
1630679680762,7369089
1630679680802,7367837
1630679680842,7367681
1630679680882,7366690
1630679680922,7366116
1630679680962,7366586
1630679681002,7367472
1630679681042,7368672
1630679681082,7370236
1630679681122,7372844
1630679681162,7373678
1630679681202,7376963
1630679681242,7378163
1630679681282,7380666
1630679681322,7382856
1630679681362,7385203
1630679681402,7387393
1630679681442,7389844
1630679681482,7391774
1630679681522,7394538
1630679681562,7397093
1630679681602,7400222
1630679681642,7402517
1630679681682,7405020
1630679681722,7407471
1630679681762,7408096
1630679681802,7407732
1630679681842,7404342
1630679681882,7401109
1630679681922,7396676
1630679681962,7392869
1630679682002,7390001
1630679682042,7387341
1630679682082,7384786
1630679682122,7381866
1630679682162,7379414
1630679682202,7377693
1630679682242,7376077
1630679682282,7373313
1630679682322,7372426
1630679682362,7371018
1630679682402,7370706
1630679682442,7369506
1630679682482,7368620
1630679682522,7368150
1630679682562,7368567
1630679682602,7368098
1630679682642,7369037
1630679682682,7369610
1630679682722,7372114
1630679682762,7373417
1630679682802,7376234
1630679682842,7377068
1630679682882,7377276
1630679682922,7378789
1630679682962,7379050
1630679683002,7380405
1630679683042,7381187
1630679683082,7383847
1630679683122,7386142
1630679683162,7389010
1630679683202,7391513
1630679683242,7395059
1630679683282,7396154
1630679683322,7398605
1630679683362,7401891
1630679683402,7404759
1630679683442,7407002
1630679683482,7409244
1630679683522,7409870
1630679683562,7408670
1630679683602,7405854
1630679683642,7403612
1630679683682,7400639
1630679683722,7397458
1630679683762,7395894
1630679683802,7392817
1630679683842,7390992
1630679683882,7388645
1630679683922,7388749
1630679683962,7388384
1630679684002,7387185
1630679684042,7385307
1630679684082,7384629
1630679684122,7382909
1630679684162,7380510
1630679684202,7378841
1630679684242,7376963
1630679684282,7374773
1630679684322,7372635
1630679684362,7370393
1630679684402,7369767
1630679684442,7368098
1630679684482,7367003
1630679684522,7366221
1630679684562,7365021
1630679684602,7364030
1630679684642,7364604
1630679684682,7365699
1630679684722,7366638
1630679684762,7367420
1630679684802,7369506
1630679684842,7373209
1630679684882,7375034
1630679684922,7377328
1630679684962,7380405
1630679685002,7380718
1630679685042,7383065
1630679685082,7385046
1630679685122,7387133
1630679685162,7389166
1630679685202,7391252
1630679685242,7394694
1630679685282,7395998
1630679685322,7397980
1630679685362,7400796
1630679685402,7401839
1630679685442,7402673
1630679685482,7403508
1630679685522,7404811
1630679685562,7406167
1630679685602,7407940
1630679685642,7407836
1630679685682,7407158
1630679685722,7405072
1630679685762,7403194
1630679685802,7401369
1630679685842,7398084
1630679685882,7395164
1630679685922,7392191
1630679685962,7390627
1630679686002,7388071
1630679686042,7386715
1630679686082,7384682
1630679686122,7383482
1630679686162,7382126
1630679686202,7381448
1630679686242,7380144
1630679686282,7378841
1630679686322,7376755
1630679686362,7375660
1630679686402,7374982
1630679686442,7374043
1630679686482,7373104
1630679686522,7372479
1630679686562,7371957
1630679686602,7372531
1630679686642,7371749
1630679686682,7370810
1630679686722,7369715
1630679686762,7368620
1630679686802,7368515
1630679686842,7367785
1630679686882,7368255
1630679686922,7367577
1630679686962,7366481
1630679687002,7365804
1630679687042,7364083
1630679687082,7363196
1630679687122,7361892
1630679687162,7360119
1630679687202,7358815
1630679687242,7357564
1630679687282,7356312
1630679687322,7356364
1630679687362,7356678
1630679687402,7357407
1630679687442,7358398
1630679687482,7360328
1630679687522,7361736
1630679687562,7363509
1630679687602,7365178
1630679687642,7367159
1630679687682,7368880
1630679687722,7370862
1630679687762,7373000
1630679687802,7375608
1630679687842,7377068
1630679687882,7379988
1630679687922,7380979
1630679687962,7382439
1630679688002,7384160
1630679688042,7385099
1630679688082,7386350
1630679688122,7387811
1630679688162,7389844
1630679688202,7391722
1630679688242,7393078
1630679688282,7394173
1630679688322,7394121
1630679688362,7391878
1630679688402,7388697
1630679688442,7386037
1630679688482,7384160
1630679688522,7381501
1630679688562,7379258
1630679688602,7377016
1630679688642,7376234
1630679688682,7374304
1630679688722,7372687
1630679688762,7371644
1630679688802,7370236
1630679688842,7369037
1630679688882,7367942
1630679688922,7367003
1630679688962,7365282
1630679689002,7363926
1630679689042,7362518
1630679689082,7361684
1630679689122,7361006
1630679689162,7359963
1630679689202,7359389
1630679689242,7358659
1630679689282,7357877
1630679689322,7357355
1630679689362,7357825
1630679689402,7357407
1630679689442,7356938
1630679689482,7357147
1630679689522,7357772
1630679689562,7357512
1630679689602,7357981
1630679689642,7357668
1630679689682,7357877
1630679689722,7358294
1630679689762,7358242
1630679689802,7357981
1630679689842,7357616
1630679689882,7357355
1630679689922,7356469
1630679689962,7355635
1630679690002,7355895
1630679690042,7355374
1630679690082,7355009
1630679690122,7354591
1630679690162,7354800
1630679690202,7354643
1630679690242,7354331
1630679690282,7354018
1630679690322,7353861
1630679690362,7353548
1630679690402,7354018
1630679690442,7355947
1630679690482,7358242
1630679690522,7360171
1630679690562,7361684
1630679690602,7362362
1630679690642,7364969
1630679690682,7367264
1630679690722,7369350
1630679690762,7371331
1630679690802,7371905
1630679690842,7373678
1630679690882,7375555
1630679690922,7377276
1630679690962,7379206
1630679691002,7381396
1630679691042,7382856
1630679691082,7385516
1630679691122,7386403
1630679691162,7387393
1630679691202,7386090
1630679691242,7382909
1630679691282,7380770
1630679691322,7379050
1630679691362,7377642
1630679691402,7375399
1630679691442,7373417
1630679691482,7372166
1630679691522,7370549
1630679691562,7369037
1630679691602,7368515
1630679691642,7367159
1630679691682,7365960
1630679691722,7363874
1630679691762,7362414
1630679691802,7361945
1630679691842,7360902
1630679691882,7359494
1630679691922,7357772
1630679691962,7356312
1630679692002,7356052
1630679692042,7355321
1630679692082,7354278
1630679692122,7354956
1630679692162,7354539
1630679692202,7355530
1630679692242,7357720
1630679692282,7358868
1630679692322,7360328
1630679692362,7362675
1630679692402,7365230
1630679692442,7367733
1630679692482,7370132
1630679692522,7373626
1630679692562,7373939
1630679692602,7376285
1630679692642,7379102
1630679692682,7380666
1630679692722,7382387
1630679692762,7384838
1630679692802,7387289
1630679692842,7388228
1630679692882,7390209
1630679692922,7391044
1630679692962,7389271
1630679693002,7386507
1630679693042,7384942
1630679693082,7383274
1630679693122,7381344
1630679693162,7379675
1630679693202,7378580
1630679693242,7376546
1630679693282,7374826
1630679693322,7372844
1630679693362,7371331
1630679693402,7370340
1630679693442,7369089
1630679693482,7369089
1630679693522,7366899
1630679693562,7366481
1630679693602,7365386
1630679693642,7362883
1630679693682,7362779
1630679693722,7360537
1630679693762,7358607
1630679693802,7358294
1630679693842,7356782
1630679693882,7354904
1630679693922,7354487
1630679693962,7354487
1630679694002,7354643
1630679694042,7355530
1630679694082,7358137
1630679694122,7359180
1630679694162,7361319
1630679694202,7362988
1630679694242,7365855
1630679694282,7367785
1630679694322,7368567
1630679694362,7370966
1630679694402,7373313
1630679694442,7374982
1630679694482,7376703
1630679694522,7378528
1630679694562,7381031
1630679694602,7382387
1630679694642,7384629
1630679694682,7386037
1630679694722,7389219
1630679694762,7389479
1630679694802,7390522
1630679694842,7389844
1630679694882,7389114
1630679694922,7387863
1630679694962,7386194
1630679695002,7384056
1630679695042,7382961
1630679695082,7380562
1630679695122,7379623
1630679695162,7378476
1630679695202,7375973
1630679695242,7374356
1630679695282,7372426
1630679695322,7371227
1630679695362,7370393
1630679695402,7369558
1630679695442,7367785
1630679695482,7366690
1630679695522,7366064
1630679695562,7364396
1630679695602,7363404
1630679695642,7361423
1630679695682,7360954
1630679695722,7359911
1630679695762,7359076
1630679695802,7358137
1630679695842,7357460
1630679695882,7355947
1630679695922,7355530
1630679695962,7354591
1630679696002,7354331
1630679696042,7354278
1630679696082,7354696
1630679696122,7355426
1630679696162,7357043
1630679696202,7358190
1630679696242,7359650
1630679696282,7361892
1630679696322,7364396
1630679696362,7365908
1630679696402,7367055
1630679696442,7369663
1630679696482,7371071
1630679696522,7372322
1630679696562,7373417
1630679696602,7376181
1630679696642,7378111
1630679696682,7380040
1630679696722,7380927
1630679696762,7382335
1630679696802,7384003
1630679696842,7386350
1630679696882,7387602
1630679696922,7389323
1630679696962,7389792
1630679697002,7387446
1630679697042,7385360
1630679697082,7383274
1630679697122,7380614
1630679697162,7379310
1630679697202,7377954
1630679697242,7375868
1630679697282,7374669
1630679697322,7373313
1630679697362,7371123
1630679697402,7370080
1630679697442,7368411
1630679697482,7367681
1630679697522,7366064
1630679697562,7365073
1630679697602,7363509
1630679697642,7362414
1630679697682,7361736
1630679697722,7360745
1630679697762,7359441
1630679697802,7358451
1630679697842,7357355
1630679697882,7356886
1630679697922,7355635
1630679697962,7354956
1630679698002,7355061
1630679698042,7355530
1630679698082,7356208
1630679698122,7357981
1630679698162,7359285
1630679698202,7360328
1630679698242,7361892
1630679698282,7363926
1630679698322,7366690
1630679698362,7368567
1630679698402,7370028
1630679698442,7371436
1630679698482,7374043
1630679698522,7375868
1630679698562,7377537
1630679698602,7379623
1630679698642,7381136
1630679698682,7383065
1630679698722,7385255
1630679698762,7387237
1630679698802,7388123
1630679698842,7390157
1630679698882,7389062
1630679698922,7387393
1630679698962,7386246
1630679699002,7384003
1630679699042,7382230
1630679699082,7380614
1630679699122,7378685
1630679699162,7376651
1630679699202,7375086
1630679699242,7373730
1630679699282,7372583
1630679699322,7370601
1630679699362,7368150
1630679699402,7367368
1630679699442,7365386
1630679699482,7363770
1630679699522,7363509
1630679699562,7361996
1630679699602,7360902
1630679699642,7359963
1630679699682,7359389
1630679699722,7357720
1630679699762,7357407
1630679699802,7356782
1630679699842,7355269
1630679699882,7355635
1630679699922,7354904
1630679699962,7355113
1630679700002,7356625
1630679700042,7357668
1630679700082,7359128
1630679700122,7360119
1630679700162,7361736
1630679700202,7362727
1630679700242,7365855
1630679700282,7367524
1630679700322,7367524
1630679700362,7369506
1630679700402,7371853
